Protein_ID	subject_id	Gene_ID	exprLevel_log	transcript_ID	goTermId	goName	gotermType	goAcc
777845	13114	eukaryotic elongation factor-2 kinase activator activity	molecular_function	GO:0042557
777866	60	obsolete protein import into nucleus, docking	biological_process	GO:0000059
777866	2757	nucleus	cellular_component	GO:0005634
777866	2765	nuclear pore	cellular_component	GO:0005643
777866	2855	cytoplasm	cellular_component	GO:0005737
777866	5191	obsolete protein transporter activity	molecular_function	GO:0008565
777882	1056	DNA binding	molecular_function	GO:0003677
777882	2757	nucleus	cellular_component	GO:0005634
777882	3449	regulation of transcription, DNA-templated	biological_process	GO:0006355
777917	2680	molecular_function	molecular_function	GO:0003674
778006	1979	protein tyrosine kinase activity	molecular_function	GO:0004713
778006	2910	Golgi stack	cellular_component	GO:0005795
778006	3946	intracellular protein transport	biological_process	GO:0006886
778006	3951	intra-Golgi vesicle-mediated transport	biological_process	GO:0006891
778006	5191	obsolete protein transporter activity	molecular_function	GO:0008565
778086	1939	protein kinase activity	molecular_function	GO:0004672
778086	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
778086	1979	protein tyrosine kinase activity	molecular_function	GO:0004713
778086	2653	ATP binding	molecular_function	GO:0005524
778086	3551	protein phosphorylation	biological_process	GO:0006468
778177	3588	proteolysis	biological_process	GO:0006508
778177	4880	cysteine-type peptidase activity	molecular_function	GO:0008234
778178	2333	Rab GDP-dissociation inhibitor activity	molecular_function	GO:0005093
778178	6867	protein transport	biological_process	GO:0015031
778178	13642	regulation of GTPase activity	biological_process	GO:0043087
778182	1076	DNA-binding transcription factor activity	molecular_function	GO:0003700
778182	2757	nucleus	cellular_component	GO:0005634
778182	3449	regulation of transcription, DNA-templated	biological_process	GO:0006355
778208	1076	DNA-binding transcription factor activity	molecular_function	GO:0003700
778208	2757	nucleus	cellular_component	GO:0005634
778208	3449	regulation of transcription, DNA-templated	biological_process	GO:0006355
778228	143	ubiquitin ligase complex	cellular_component	GO:0000151
778228	1055	nucleic acid binding	molecular_function	GO:0003676
778228	1338	DNA helicase activity	molecular_function	GO:0003678
778228	1339	RNA helicase activity	molecular_function	GO:0003724
778228	4688	helicase activity	molecular_function	GO:0004386
778228	2103	ubiquitin-protein transferase activity	molecular_function	GO:0004842
778228	2653	ATP binding	molecular_function	GO:0005524
778228	2757	nucleus	cellular_component	GO:0005634
778228	4751	DNA-dependent ATPase activity	molecular_function	GO:0008094
778228	4834	RNA-dependent ATPase activity	molecular_function	GO:0008186
778228	4913	zinc ion binding	molecular_function	GO:0008270
778228	7284	ABC-type protein transporter activity	molecular_function	GO:0015462
778228	7435	DNA translocase activity	molecular_function	GO:0015616
778228	8306	protein ubiquitination	biological_process	GO:0016567
778228	8614	ATPase activity	molecular_function	GO:0016887
778228	8816	single-stranded DNA helicase activity	molecular_function	GO:0017116
778228	13180	obsolete ATPase activity, uncoupled	molecular_function	GO:0042624
778228	13181	ATPase-coupled ion transmembrane transporter activity	molecular_function	GO:0042625
778228	13182	ATPase-coupled transmembrane transporter activity	molecular_function	GO:0042626
778299	1525	cysteine-type endopeptidase activity	molecular_function	GO:0004197
778299	1548	obsolete ubiquitin thiolesterase activity	molecular_function	GO:0004221
778299	3591	ubiquitin-dependent protein catabolic process	biological_process	GO:0006511
778302	1329	acid phosphatase activity	molecular_function	GO:0003993
778302	8516	hydrolase activity	molecular_function	GO:0016787
778303	1329	acid phosphatase activity	molecular_function	GO:0003993
778303	8516	hydrolase activity	molecular_function	GO:0016787
778315	2757	nucleus	cellular_component	GO:0005634
778315	3449	regulation of transcription, DNA-templated	biological_process	GO:0006355
778362	7827	integral component of membrane	cellular_component	GO:0016021
778362	13320	GPI-anchor transamidase complex	cellular_component	GO:0042765
778373	1056	DNA binding	molecular_function	GO:0003677
778373	2757	nucleus	cellular_component	GO:0005634
778444	1939	protein kinase activity	molecular_function	GO:0004672
778444	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
778444	1942	transmembrane receptor protein serine/threonine kinase activity	molecular_function	GO:0004675
778444	1943	3-phosphoinositide-dependent protein kinase activity	molecular_function	GO:0004676
778444	1944	DNA-dependent protein kinase activity	molecular_function	GO:0004677
778444	1945	AMP-activated protein kinase activity	molecular_function	GO:0004679
778444	1946	obsolete casein kinase activity	molecular_function	GO:0004680
778444	1947	obsolete casein kinase I activity	molecular_function	GO:0004681
778444	1949	calmodulin-dependent protein kinase activity	molecular_function	GO:0004683
778444	1952	elongation factor-2 kinase activity	molecular_function	GO:0004686
778444	1955	phosphorylase kinase activity	molecular_function	GO:0004689
778444	1956	cyclic nucleotide-dependent protein kinase activity	molecular_function	GO:0004690
778444	1958	cGMP-dependent protein kinase activity	molecular_function	GO:0004692
778444	1959	cyclin-dependent protein serine/threonine kinase activity	molecular_function	GO:0004693
778444	1960	eukaryotic translation initiation factor 2alpha kinase activity	molecular_function	GO:0004694
778444	1963	protein kinase C activity	molecular_function	GO:0004697
778444	1964	calcium-dependent protein kinase C activity	molecular_function	GO:0004698
778444	1968	obsolete signal transducer, downstream of receptor, with serine/threonine kinase activity	molecular_function	GO:0004702
778444	1969	G protein-coupled receptor kinase activity	molecular_function	GO:0004703
778444	1970	NF-kappaB-inducing kinase activity	molecular_function	GO:0004704
778444	1971	JUN kinase activity	molecular_function	GO:0004705
778444	1972	JUN kinase kinase kinase activity	molecular_function	GO:0004706
778444	1973	MAP kinase activity	molecular_function	GO:0004707
778444	1974	MAP kinase kinase activity	molecular_function	GO:0004708
778444	1975	MAP kinase kinase kinase activity	molecular_function	GO:0004709
778444	1977	ribosomal protein S6 kinase activity	molecular_function	GO:0004711
778444	1978	protein serine/threonine/tyrosine kinase activity	molecular_function	GO:0004712
778444	1979	protein tyrosine kinase activity	molecular_function	GO:0004713
778444	1980	transmembrane receptor protein tyrosine kinase activity	molecular_function	GO:0004714
778444	1981	non-membrane spanning protein tyrosine kinase activity	molecular_function	GO:0004715
778444	1982	obsolete signal transducer, downstream of receptor, with protein tyrosine kinase activity	molecular_function	GO:0004716
778444	2653	ATP binding	molecular_function	GO:0005524
778444	3551	protein phosphorylation	biological_process	GO:0006468
778444	4989	MAP kinase kinase kinase kinase activity	molecular_function	GO:0008349
778444	5023	IkappaB kinase activity	molecular_function	GO:0008384
778444	5080	phosphofructokinase activity	molecular_function	GO:0008443
778444	5174	JUN kinase kinase activity	molecular_function	GO:0008545
778444	5225	phosphorylase kinase regulator activity	molecular_function	GO:0008607
778444	5428	cobinamide kinase activity	molecular_function	GO:0008819
778444	8094	phosphatidylinositol phosphate kinase activity	molecular_function	GO:0016307
778444	8277	cyclin-dependent protein serine/threonine kinase regulator activity	molecular_function	GO:0016538
778444	8502	phosphotransferase activity, alcohol group as acceptor	molecular_function	GO:0016773
778444	9567	phenol kinase activity	molecular_function	GO:0018720
778444	10029	transmembrane receptor protein kinase activity	molecular_function	GO:0019199
778444	10721	cyclin-dependent protein kinase activating kinase activity	molecular_function	GO:0019912
778444	10722	cyclin-dependent protein kinase activating kinase regulator activity	molecular_function	GO:0019914
778444	12218	phosphatidylinositol 3-kinase activity	molecular_function	GO:0035004
778444	13113	eukaryotic elongation factor-2 kinase regulator activity	molecular_function	GO:0042556
778444	13114	eukaryotic elongation factor-2 kinase activator activity	molecular_function	GO:0042557
778465	1056	DNA binding	molecular_function	GO:0003677
778492	1939	protein kinase activity	molecular_function	GO:0004672
778492	1948	obsolete protein kinase CK2 activity	molecular_function	GO:0004682
778492	1957	cAMP-dependent protein kinase activity	molecular_function	GO:0004691
778492	3055	cAMP-dependent protein kinase complex	cellular_component	GO:0005952
778492	3059	protein kinase CK2 complex	cellular_component	GO:0005956
778492	5223	cAMP-dependent protein kinase regulator activity	molecular_function	GO:0008603
778492	5224	obsolete protein kinase CK2 regulator activity	molecular_function	GO:0008605
778519	157	nucleotide binding	molecular_function	GO:0000166
778519	1504	ATP-dependent peptidase activity	molecular_function	GO:0004176
778519	1549	metalloendopeptidase activity	molecular_function	GO:0004222
778519	1570	obsolete stromelysin 3 activity	molecular_function	GO:0004249
778519	1573	serine-type endopeptidase activity	molecular_function	GO:0004252
778519	2653	ATP binding	molecular_function	GO:0005524
778519	3588	proteolysis	biological_process	GO:0006508
778519	4787	obsolete collagenase activity	molecular_function	GO:0008133
778519	4883	metallopeptidase activity	molecular_function	GO:0008237
778519	4913	zinc ion binding	molecular_function	GO:0008270
778519	4961	obsolete prenyl protein specific endopeptidase activity	molecular_function	GO:0008319
778519	7826	membrane	cellular_component	GO:0016020
778519	7827	integral component of membrane	cellular_component	GO:0016021
778519	8812	nucleoside-triphosphatase activity	molecular_function	GO:0017111
778519	10979	protein catabolic process	biological_process	GO:0030163
778519	11210	obsolete matrilysin-2 activity	molecular_function	GO:0030402
778527	157	nucleotide binding	molecular_function	GO:0000166
778527	2653	ATP binding	molecular_function	GO:0005524
778527	3879	transport	biological_process	GO:0006810
778527	7827	integral component of membrane	cellular_component	GO:0016021
778527	8614	ATPase activity	molecular_function	GO:0016887
778527	8812	nucleoside-triphosphatase activity	molecular_function	GO:0017111
778527	13182	ATPase-coupled transmembrane transporter activity	molecular_function	GO:0042626
778530	2700	extracellular region	cellular_component	GO:0005576
778530	6249	plant-type cell wall organization	biological_process	GO:0009664
778532	1055	nucleic acid binding	molecular_function	GO:0003676
778552	1076	DNA-binding transcription factor activity	molecular_function	GO:0003700
778552	2757	nucleus	cellular_component	GO:0005634
778552	3449	regulation of transcription, DNA-templated	biological_process	GO:0006355
778564	1055	nucleic acid binding	molecular_function	GO:0003676
778564	2757	nucleus	cellular_component	GO:0005634
778564	4913	zinc ion binding	molecular_function	GO:0008270
778578	157	nucleotide binding	molecular_function	GO:0000166
778578	2644	protein binding	molecular_function	GO:0005515
778578	2653	ATP binding	molecular_function	GO:0005524
778578	8812	nucleoside-triphosphatase activity	molecular_function	GO:0017111
778578	10363	protein metabolic process	biological_process	GO:0019538
778589	1056	DNA binding	molecular_function	GO:0003677
778589	2757	nucleus	cellular_component	GO:0005634
778605	1193	1-alkyl-2-acetylglycerophosphocholine esterase activity	molecular_function	GO:0003847
778609	137	exocyst	cellular_component	GO:0000145
778609	3947	exocytosis	biological_process	GO:0006887
778660	2641	calcium ion binding	molecular_function	GO:0005509
778677	1056	DNA binding	molecular_function	GO:0003677
778677	2757	nucleus	cellular_component	GO:0005634
778677	3449	regulation of transcription, DNA-templated	biological_process	GO:0006355
778677	6310	response to hormone	biological_process	GO:0009725
778787	1056	DNA binding	molecular_function	GO:0003677
778787	1076	DNA-binding transcription factor activity	molecular_function	GO:0003700
778787	2757	nucleus	cellular_component	GO:0005634
778787	3449	regulation of transcription, DNA-templated	biological_process	GO:0006355
778792	1939	protein kinase activity	molecular_function	GO:0004672
778792	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
778792	1979	protein tyrosine kinase activity	molecular_function	GO:0004713
778792	2653	ATP binding	molecular_function	GO:0005524
778792	3551	protein phosphorylation	biological_process	GO:0006468
778837	1056	DNA binding	molecular_function	GO:0003677
778837	2757	nucleus	cellular_component	GO:0005634
778882	1056	DNA binding	molecular_function	GO:0003677
778882	1076	DNA-binding transcription factor activity	molecular_function	GO:0003700
778882	2757	nucleus	cellular_component	GO:0005634
778882	3449	regulation of transcription, DNA-templated	biological_process	GO:0006355
778936	1076	DNA-binding transcription factor activity	molecular_function	GO:0003700
778936	1107	structural constituent of ribosome	molecular_function	GO:0003735
778936	2746	intracellular anatomical structure	cellular_component	GO:0005622
778936	2757	nucleus	cellular_component	GO:0005634
778936	2953	ribosome	cellular_component	GO:0005840
778936	3449	regulation of transcription, DNA-templated	biological_process	GO:0006355
778936	3503	translation	biological_process	GO:0006412
778936	4804	metabolic process	biological_process	GO:0008152
778936	8235	oxidoreductase activity	molecular_function	GO:0016491
778981	16918	gibberellin-44 dioxygenase activity	molecular_function	GO:0047927
778982	1056	DNA binding	molecular_function	GO:0003677
778982	2757	nucleus	cellular_component	GO:0005634
779004	3218	obsolete electron transport	biological_process	GO:0006118
779004	3222	mitochondrial electron transport, ubiquinol to cytochrome c	biological_process	GO:0006122
779004	4777	ubiquinol-cytochrome-c reductase activity	molecular_function	GO:0008121
779012	1096	RNA binding	molecular_function	GO:0003723
779065	5660	biosynthetic process	biological_process	GO:0009058
779065	15527	sucrose-phosphate synthase activity	molecular_function	GO:0046524
779106	1786	dopamine beta-monooxygenase activity	molecular_function	GO:0004500
779106	3663	catecholamine metabolic process	biological_process	GO:0006584
779120	1056	DNA binding	molecular_function	GO:0003677
779123	1434	chorismate mutase activity	molecular_function	GO:0004106
779123	5675	aromatic amino acid family biosynthetic process	biological_process	GO:0009073
779126	1056	DNA binding	molecular_function	GO:0003677
779182	2653	ATP binding	molecular_function	GO:0005524
779182	3973	apoptotic process	biological_process	GO:0006915
779182	4007	defense response	biological_process	GO:0006952
779186	2224	ionotropic glutamate receptor activity	molecular_function	GO:0004970
779186	2450	transporter activity	molecular_function	GO:0005215
779186	2467	extracellularly glutamate-gated ion channel activity	molecular_function	GO:0005234
779186	3879	transport	biological_process	GO:0006810
779186	7826	membrane	cellular_component	GO:0016020
779198	2224	ionotropic glutamate receptor activity	molecular_function	GO:0004970
779198	2467	extracellularly glutamate-gated ion channel activity	molecular_function	GO:0005234
779198	7826	membrane	cellular_component	GO:0016020
779199	2224	ionotropic glutamate receptor activity	molecular_function	GO:0004970
779199	2450	transporter activity	molecular_function	GO:0005215
779199	2467	extracellularly glutamate-gated ion channel activity	molecular_function	GO:0005234
779199	3879	transport	biological_process	GO:0006810
779199	7826	membrane	cellular_component	GO:0016020
779200	1055	nucleic acid binding	molecular_function	GO:0003676
779200	2224	ionotropic glutamate receptor activity	molecular_function	GO:0004970
779200	2450	transporter activity	molecular_function	GO:0005215
779200	2467	extracellularly glutamate-gated ion channel activity	molecular_function	GO:0005234
779200	3879	transport	biological_process	GO:0006810
779200	7826	membrane	cellular_component	GO:0016020
779207	2451	ion channel activity	molecular_function	GO:0005216
779207	2478	voltage-gated potassium channel activity	molecular_function	GO:0005249
779207	3880	ion transport	biological_process	GO:0006811
779207	3882	potassium ion transport	biological_process	GO:0006813
779207	7826	membrane	cellular_component	GO:0016020
779209	4804	metabolic process	biological_process	GO:0008152
779209	8488	transferase activity, transferring hexosyl groups	molecular_function	GO:0016758
779214	137	exocyst	cellular_component	GO:0000145
779214	3947	exocytosis	biological_process	GO:0006887
779250	1055	nucleic acid binding	molecular_function	GO:0003676
779289	1170	catalytic activity	molecular_function	GO:0003824
779289	5660	biosynthetic process	biological_process	GO:0009058
779308	1573	serine-type endopeptidase activity	molecular_function	GO:0004252
779308	1591	obsolete subtilase activity	molecular_function	GO:0004289
779308	3588	proteolysis	biological_process	GO:0006508
779308	4786	obsolete pancreatic elastase activity	molecular_function	GO:0008132
779308	4889	obsolete plasminogen activator activity	molecular_function	GO:0008243
779308	5594	obsolete serine-type signal peptidase activity	molecular_function	GO:0008991
779308	8536	obsolete proprotein convertase activity	molecular_function	GO:0016808
779340	1829	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
779340	2742	cell wall	cellular_component	GO:0005618
779340	3077	carbohydrate metabolic process	biological_process	GO:0005975
779340	3175	cellular glucan metabolic process	biological_process	GO:0006073
779340	8492	xyloglucan:xyloglucosyl transferase activity	molecular_function	GO:0016762
779340	17034	apoplast	cellular_component	GO:0048046
779377	1096	RNA binding	molecular_function	GO:0003723
779377	2700	extracellular region	cellular_component	GO:0005576
779377	3488	RNA processing	biological_process	GO:0006396
779377	4825	RNA methyltransferase activity	molecular_function	GO:0008173
779377	5623	tRNA (guanosine-2-O-)-methyltransferase activity	molecular_function	GO:0009020
776276	Potri.015G095500.1	WUAT02015122.1	5.910999714	776276	2049	thiamine-diphosphatase activity	molecular_function	GO:0004787
776276	Potri.015G095500.1	WUAT02015122.1	5.910999714	776276	1055	nucleic acid binding	molecular_function	GO:0003676
776276	Potri.015G095500.1	WUAT02015122.1	5.910999714	776276	505	diacylglycerol diphosphate phosphatase activity	molecular_function	GO:0000810
776276	Potri.015G095500.1	WUAT02015122.1	5.910999714	776276	5368	UDP-2,3-diacylglucosamine hydrolase activity	molecular_function	GO:0008758
779377	Potri.018G087800.2	WUAT02000464.1	8.905313527	779377	6040	RNA modification	biological_process	GO:0009451
779377	Potri.018G087800.2	WUAT02000464.1	8.905313527	779377	4016	antibacterial humoral response	biological_process	GO:0019731
779609	Potri.018G112400.1	WUAT02018037.1	9.941689164	779609	7479	ion transmembrane transporter activity, phosphorylative mechanism	molecular_function	GO:0015662
779609	Potri.018G112400.1	WUAT02018037.1	9.941689164	779609	5182	proton-exporting ATPase activity, phosphorylative mechanism	molecular_function	GO:0008553
779609	Potri.018G112400.1	WUAT02018037.1	9.941689164	779609	7802	proton transmembrane transport	biological_process	GO:1902600
779609	Potri.018G112400.1	WUAT02018037.1	9.941689164	779609	7826	membrane	cellular_component	GO:0016020
779609	Potri.018G112400.1	WUAT02018037.1	9.941689164	779609	1170	catalytic activity	molecular_function	GO:0003824
779609	Potri.018G112400.1	WUAT02018037.1	9.941689164	779609	2653	ATP binding	molecular_function	GO:0005524
779609	Potri.018G112400.1	WUAT02018037.1	9.941689164	779609	8547	ATPase-coupled transmembrane transporter activity	molecular_function	GO:0042626
779609	Potri.018G112400.1	WUAT02018037.1	9.941689164	779609	4804	metabolic process	biological_process	GO:0008152
779609	Potri.018G112400.1	WUAT02018037.1	9.941689164	779609	7827	integral component of membrane	cellular_component	GO:0016021
779609	Potri.018G112400.1	WUAT02018037.1	9.941689164	779609	3881	cation transport	biological_process	GO:0006812
779609	Potri.018G112400.1	WUAT02018037.1	9.941689164	779609	8614	ATPase activity	molecular_function	GO:0016887
780645	Potri.019G085400.1	WUAT02003345.1	10.31311811	780645	1055	nucleic acid binding	molecular_function	GO:0003676
780645	Potri.019G085400.1	WUAT02003345.1	10.31311811	780645	4913	zinc ion binding	molecular_function	GO:0008270
780645	Potri.019G085400.1	WUAT02003345.1	10.31311811	780645	2757	nucleus	cellular_component	GO:0005634
780657	Potri.019G086400.1	WUAT02022204.1	10.83840627	780657	1979	protein tyrosine kinase activity	molecular_function	GO:0004713
780657	Potri.019G086400.1	WUAT02022204.1	10.83840627	780657	2657	carbohydrate binding	molecular_function	GO:0030246
780657	Potri.019G086400.1	WUAT02022204.1	10.83840627	780657	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
780657	Potri.019G086400.1	WUAT02022204.1	10.83840627	780657	2653	ATP binding	molecular_function	GO:0005524
780657	Potri.019G086400.1	WUAT02022204.1	10.83840627	780657	1939	protein kinase activity	molecular_function	GO:0004672
780657	Potri.019G086400.1	WUAT02022204.1	10.83840627	780657	3551	protein phosphorylation	biological_process	GO:0006468
780985	Potri.006G136600.1	WUAT02008087.1	8.915597424	780985	4072	microtubule-based movement	biological_process	GO:0007018
780985	Potri.006G136600.1	WUAT02008087.1	8.915597424	780985	2982	microtubule associated complex	cellular_component	GO:0005875
780985	Potri.006G136600.1	WUAT02008087.1	8.915597424	780985	1124	microtubule motor activity	molecular_function	GO:0003777
780985	Potri.006G136600.1	WUAT02008087.1	8.915597424	780985	2653	ATP binding	molecular_function	GO:0005524
781331	Potri.014G052500.1	WUAT02000109.1	10.70145476	781331	3588	proteolysis	biological_process	GO:0006508
781331	Potri.014G052500.1	WUAT02000109.1	10.70145476	781331	11480	obsolete caspase activity	molecular_function	GO:0030693
781583	Potri.014G024100.1	WUAT02009545.1	10.81575004	781583	1525	cysteine-type endopeptidase activity	molecular_function	GO:0004197
781583	Potri.014G024100.1	WUAT02009545.1	10.81575004	781583	4880	cysteine-type peptidase activity	molecular_function	GO:0008234
781583	Potri.014G024100.1	WUAT02009545.1	10.81575004	781583	8667	obsolete cathepsin F activity	molecular_function	GO:0016946
781583	Potri.014G024100.1	WUAT02009545.1	10.81575004	781583	1893	phospholipase A2 activity	molecular_function	GO:0004623
781583	Potri.014G024100.1	WUAT02009545.1	10.81575004	781583	7847	lipid catabolic process	biological_process	GO:0016042
781583	Potri.014G024100.1	WUAT02009545.1	10.81575004	781583	3588	proteolysis	biological_process	GO:0006508
781583	Potri.014G024100.1	WUAT02009545.1	10.81575004	781583	2641	calcium ion binding	molecular_function	GO:0005509
782672	Potri.005G058300.1	WUAT02014019.1	7.689577362	782672	1189	1,3-beta-D-glucan synthase activity	molecular_function	GO:0003843
782672	Potri.005G058300.1	WUAT02014019.1	7.689577362	782672	140	1,3-beta-D-glucan synthase complex	cellular_component	GO:0000148
782672	Potri.005G058300.1	WUAT02014019.1	7.689577362	782672	7826	membrane	cellular_component	GO:0016020
782672	Potri.005G058300.1	WUAT02014019.1	7.689577362	782672	3177	(1->3)-beta-D-glucan biosynthetic process	biological_process	GO:0006075
783000	Potri.008G211200.1	WUAT02019414.1	10.84380047	783000	1170	catalytic activity	molecular_function	GO:0003824
783000	Potri.008G211200.1	WUAT02019414.1	10.84380047	783000	3707	lipid metabolic process	biological_process	GO:0006629
783000	Potri.008G211200.1	WUAT02019414.1	10.84380047	783000	2068	triglyceride lipase activity	molecular_function	GO:0004806
783291	Potri.004G235400.1	WUAT02019126.1	9.573559384	783291	9444	4-chlorophenoxyacetate monooxygenase activity	molecular_function	GO:0018593
783291	Potri.004G235400.1	WUAT02019126.1	9.573559384	783291	9451	alpha-pinene dehydrogenase activity	molecular_function	GO:0018600
783291	Potri.004G235400.1	WUAT02019126.1	9.573559384	783291	9450	2-hydroxyisobutyrate 3-monooxygenase activity	molecular_function	GO:0018599
783291	Potri.004G235400.1	WUAT02019126.1	9.573559384	783291	9441	methylsilanetriol hydroxylase activity	molecular_function	GO:0018590
783291	Potri.004G235400.1	WUAT02019126.1	9.573559384	783291	9443	4-nitrocatechol 4-monooxygenase activity	molecular_function	GO:0018592
783291	Potri.004G235400.1	WUAT02019126.1	9.573559384	783291	9449	hydroxymethylsilanetriol oxidase activity	molecular_function	GO:0018598
783291	Potri.004G235400.1	WUAT02019126.1	9.573559384	783291	9452	4-nitrophenol 2-monooxygenase activity	molecular_function	GO:0018601
783291	Potri.004G235400.1	WUAT02019126.1	9.573559384	783291	9436	fluorene oxygenase activity	molecular_function	GO:0018585
783291	Potri.004G235400.1	WUAT02019126.1	9.573559384	783291	8437	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	molecular_function	GO:0016705
783291	Potri.004G235400.1	WUAT02019126.1	9.573559384	783291	9442	methyl tertiary butyl ether 3-monooxygenase activity	molecular_function	GO:0018591
783291	Potri.004G235400.1	WUAT02019126.1	9.573559384	783291	1783	monooxygenase activity	molecular_function	GO:0004497
783291	Potri.004G235400.1	WUAT02019126.1	9.573559384	783291	9440	di-n-butyltin dioxygenase activity	molecular_function	GO:0018589
783291	Potri.004G235400.1	WUAT02019126.1	9.573559384	783291	9438	obsolete limonene 8-monooxygenase activity	molecular_function	GO:0018587
783291	Potri.004G235400.1	WUAT02019126.1	9.573559384	783291	9446	alpha-pinene monooxygenase activity	molecular_function	GO:0018595
783291	Potri.004G235400.1	WUAT02019126.1	9.573559384	783291	3218	obsolete electron transport	biological_process	GO:0006118
783291	Potri.004G235400.1	WUAT02019126.1	9.573559384	783291	9437	mono-butyltin dioxygenase activity	molecular_function	GO:0018586
783291	Potri.004G235400.1	WUAT02019126.1	9.573559384	783291	9448	ammonia monooxygenase activity	molecular_function	GO:0018597
783291	Potri.004G235400.1	WUAT02019126.1	9.573559384	783291	9445	tert-butanol 2-monooxygenase activity	molecular_function	GO:0018594
783291	Potri.004G235400.1	WUAT02019126.1	9.573559384	783291	9447	dimethylsilanediol hydroxylase activity	molecular_function	GO:0018596
783291	Potri.004G235400.1	WUAT02019126.1	9.573559384	783291	9439	tri-n-butyltin dioxygenase activity	molecular_function	GO:0018588
783647	Potri.019G000900.1	WUAT02003783.1	9.260120974	783647	1193	1-alkyl-2-acetylglycerophosphocholine esterase activity	molecular_function	GO:0003847
783647	Potri.019G000900.1	WUAT02003783.1	9.260120974	783647	2657	carbohydrate binding	molecular_function	GO:0030246
783671	Potri.019G003400.1	WUAT02022415.1	9.301506811	783671	1783	monooxygenase activity	molecular_function	GO:0004497
783671	Potri.019G003400.1	WUAT02022415.1	9.301506811	783671	3800	cellular aromatic compound metabolic process	biological_process	GO:0006725
783671	Potri.019G003400.1	WUAT02022415.1	9.301506811	783671	3218	obsolete electron transport	biological_process	GO:0006118
783671	Potri.019G003400.1	WUAT02022415.1	9.301506811	783671	4804	metabolic process	biological_process	GO:0008152
783671	Potri.019G003400.1	WUAT02022415.1	9.301506811	783671	6871	disulfide oxidoreductase activity	molecular_function	GO:0015036
783671	Potri.019G003400.1	WUAT02022415.1	9.301506811	783671	8235	oxidoreductase activity	molecular_function	GO:0016491
783705	Potri.003G091200.1	WUAT02007878.1	4.264471324	783705	2757	nucleus	cellular_component	GO:0005634
783705	Potri.003G091200.1	WUAT02007878.1	4.264471324	783705	4913	zinc ion binding	molecular_function	GO:0008270
783705	Potri.003G091200.1	WUAT02007878.1	4.264471324	783705	1055	nucleic acid binding	molecular_function	GO:0003676
784763	Potri.005G026400.2	WUAT02007480.1	9.746291075	784763	3358	DNA metabolic process	biological_process	GO:0006259
784763	Potri.005G026400.2	WUAT02007480.1	9.746291075	784763	7284	ABC-type protein transporter activity	molecular_function	GO:0015462
784763	Potri.005G026400.2	WUAT02007480.1	9.746291075	784763	2641	calcium ion binding	molecular_function	GO:0005509
784763	Potri.005G026400.2	WUAT02007480.1	9.746291075	784763	13181	ATPase-coupled ion transmembrane transporter activity	molecular_function	GO:0042625
784763	Potri.005G026400.2	WUAT02007480.1	9.746291075	784763	4751	DNA-dependent ATPase activity	molecular_function	GO:0008094
784763	Potri.005G026400.2	WUAT02007480.1	9.746291075	784763	8816	single-stranded DNA helicase activity	molecular_function	GO:0017116
784763	Potri.005G026400.2	WUAT02007480.1	9.746291075	784763	13180	obsolete ATPase activity, uncoupled	molecular_function	GO:0042624
784763	Potri.005G026400.2	WUAT02007480.1	9.746291075	784763	1339	RNA helicase activity	molecular_function	GO:0003724
784763	Potri.005G026400.2	WUAT02007480.1	9.746291075	784763	2653	ATP binding	molecular_function	GO:0005524
784763	Potri.005G026400.2	WUAT02007480.1	9.746291075	784763	4688	helicase activity	molecular_function	GO:0004386
784763	Potri.005G026400.2	WUAT02007480.1	9.746291075	784763	13182	ATPase-coupled transmembrane transporter activity	molecular_function	GO:0042626
784763	Potri.005G026400.2	WUAT02007480.1	9.746291075	784763	1055	nucleic acid binding	molecular_function	GO:0003676
784763	Potri.005G026400.2	WUAT02007480.1	9.746291075	784763	7435	DNA translocase activity	molecular_function	GO:0015616
784763	Potri.005G026400.2	WUAT02007480.1	9.746291075	784763	1338	DNA helicase activity	molecular_function	GO:0003678
784763	Potri.005G026400.2	WUAT02007480.1	9.746291075	784763	8614	ATPase activity	molecular_function	GO:0016887
784763	Potri.005G026400.2	WUAT02007480.1	9.746291075	784763	4834	RNA-dependent ATPase activity	molecular_function	GO:0008186
785327	Potri.018G067800.2	WUAT02000629.1	10.69368974	785327	2757	nucleus	cellular_component	GO:0005634
785327	Potri.018G067800.2	WUAT02000629.1	10.69368974	785327	3429	nucleosome assembly	biological_process	GO:0006334
787955	Potri.011G085000.1	WUAT02007529.1	9.112773394	787955	4804	metabolic process	biological_process	GO:0008152
787955	Potri.011G085000.1	WUAT02007529.1	9.112773394	787955	1170	catalytic activity	molecular_function	GO:0003824
787955	Potri.011G085000.1	WUAT02007529.1	9.112773394	787955	8556	lyase activity	molecular_function	GO:0016829
787955	Potri.011G085000.1	WUAT02007529.1	9.112773394	787955	8598	cycloartenol synthase activity	molecular_function	GO:0016871
788889	Potri.015G006000.1	WUAT02018141.1	6.666084599	788889	157	nucleotide binding	molecular_function	GO:0000166
