Gene_ID	explevel_log	subject_id
WUAT02020311.1	7.99648447549079	Potri.001G312800.9
WUAT02020313.1	8.24556003854427	Potri.008G025000.1
WUAT02020314.1	10.6530019001637	Potri.013G051700.1
WUAT02020319.1	9.1741184296915	Potri.007G085900.1
WUAT02020323.1	9.85696683754946	Potri.018G145600.4
WUAT02020327.1	6.7737309421905	Potri.001G312800.7
WUAT02020329.1	2.20686733712309	Potri.007G061861.1
WUAT02020332.1	10.2200349848743	Potri.013G099700.3
WUAT02020335.1	0.349120116433323	Potri.013G006400.1
WUAT02020336.1	7.43277521532398	Potri.001G470900.1
WUAT02020341.1	9.58531630072961	Potri.019G057200.1
WUAT02020342.1	9.8412612543756	Potri.002G056500.1
WUAT02020343.1	8.04195941582147	Potri.014G082900.1
WUAT02020344.1	9.4228290349687	Potri.012G035400.2
WUAT02020345.1	10.4257743198417	Potri.006G139500.1
WUAT02020346.1	9.95095504055415	Potri.003G176000.3
WUAT02020347.1	2.75440746123628	Potri.013G138000.1
WUAT02020350.1	6.37623533795396	Potri.013G143400.2
WUAT02020351.1	9.08733938567006	Potri.008G036500.1
WUAT02020354.1	8.86826410849484	Potri.017G001200.2
WUAT02020357.1	8.22864544768679	Potri.013G058700.1
WUAT02020359.1	10.5118178818744	Potri.008G005200.2
WUAT02020361.1	9.51348970551058	Potri.010G044900.3
WUAT02020364.1	9.75680520408344	Potri.005G147300.2
WUAT02020368.1	10.9603933484327	Potri.011G150600.2
WUAT02020373.1	9.69033896281933	Potri.001G065800.8
WUAT02020375.1	10.5628916094586	Potri.009G088900.3
WUAT02020382.1	5.83109236929349	Potri.011G074067.1
WUAT02020386.1	8.63408977992876	Potri.009G159800.1
WUAT02020391.1	6.11638025193211	Potri.005G124400.1
WUAT02020396.1	10.6717651465158	Potri.015G089300.1
WUAT02020399.1	9.79991287692486	Potri.002G090300.1
WUAT02020403.1	4.69304306870968	Potri.002G164601.1
WUAT02020404.1	8.75388880592302	Potri.013G127300.6
WUAT02020407.1	9.47597078117183	Potri.014G070300.1
WUAT02020413.1	10.5413771912427	Potri.010G255600.11
WUAT02020416.1	2.97339003588181	Potri.013G143400.2
WUAT02020418.1	10.4383196190886	Potri.002G214500.3
WUAT02020421.1	9.6677632291995	Potri.008G182700.4
WUAT02020426.1	8.75746568547275	Potri.013G139112.2
WUAT02020427.1	9.16470571607288	Potri.009G025300.1
WUAT02020431.1	10.196439155361	Potri.004G211200.7
WUAT02020436.1	9.92160872293831	Potri.014G044900.5
WUAT02020449.1	11.1869745791309	Potri.002G092600.1
WUAT02020451.1	5.73800802711167	Potri.011G073900.2
WUAT02020452.1	12.713868803648	Potri.019G130700.1
WUAT02020453.1	10.4843027532008	Potri.014G146200.7
WUAT02020454.1	8.18410202291769	Potri.011G021800.1
WUAT02020458.1	10.8059133639672	Potri.013G133550.2
WUAT02020459.1	8.76683338609113	Potri.004G125150.1
WUAT02020462.1	7.75975755623821	Potri.T124301.1
WUAT02020463.1	8.33493940632011	Potri.013G143400.2
WUAT02020467.1	9.99705443037566	Potri.004G174400.1
WUAT02020472.1	9.53374940747844	Potri.009G047500.5
WUAT02020473.1	10.1299072710584	Potri.013G116800.1
WUAT02020474.1	7.23102852708846	Potri.001G411100.1
WUAT02020481.1	11.1686439839757	Potri.002G031550.1
WUAT02020485.1	10.5360961948948	Potri.013G142760.3
WUAT02020487.1	3.96378720251521	Potri.012G031250.1
WUAT02020489.1	8.42310768167331	Potri.001G226900.1
WUAT02020491.1	6.08478091083461	Potri.008G127400.11
WUAT02020499.1	8.51896942486529	Potri.006G207300.1
WUAT02020502.1	9.98753516012564	Potri.012G043300.9
WUAT02020503.1	8.21297311828469	Potri.013G136466.1
WUAT02020504.1	9.33944104933508	Potri.012G045300.6
WUAT02020509.1	7.57215722577848	Potri.004G150300.1
WUAT02020510.1	9.33321726136944	Potri.013G133550.2
WUAT02020512.1	9.32447774599564	Potri.016G014000.1
WUAT02020516.1	8.38814406299283	Potri.001G312800.9
WUAT02020521.1	10.6846566237079	Potri.012G017200.1
WUAT02020522.1	8.75993262616395	Potri.008G134200.1
WUAT02020524.1	7.11124850252664	Potri.013G148600.1
WUAT02020534.1	9.17498342613971	Potri.009G073800.2
WUAT02020539.1	8.93169868198711	Potri.003G078500.3
WUAT02020540.1	3.15775958584664	Potri.011G075051.1
WUAT02020545.1	9.19937648194031	Potri.010G005400.6
WUAT02020546.1	3.63697562047696	Potri.007G015400.2
WUAT02020552.1	8.24904306541039	Potri.013G140260.3
WUAT02020556.1	9.78434316883229	Potri.005G090700.1
WUAT02020559.1	4.46410612256422	Potri.011G075200.2
WUAT02020561.1	7.45993274588974	Potri.019G092300.1
WUAT02020562.1	8.07947420255708	Potri.015G115701.2
WUAT02020566.1	11.0607731488381	Potri.001G391100.1
WUAT02020569.1	9.53693069035618	Potri.013G077900.10
WUAT02020571.1	10.2579359221147	Potri.003G131200.1
WUAT02020575.1	9.35215747683467	Potri.013G142124.1
WUAT02020580.1	8.94364369029627	Potri.009G058100.1
WUAT02020582.1	9.56578982059835	Potri.012G059300.5
WUAT02020584.1	9.31866727825764	Potri.012G031250.1
WUAT02020585.1	5.90787190159736	Potri.004G235900.3
WUAT02020593.1	9.98690866498529	Potri.001G123800.1
WUAT02020598.1	6.97604207329135	Potri.010G000301.1
WUAT02020599.1	9.55133445946437	Potri.002G156000.6
WUAT02020601.1	3.27938802075712	Potri.013G092500.1
WUAT02020602.1	10.9158699220411	Potri.014G185948.1
WUAT02020603.1	10.4140827625333	Potri.014G112400.8
WUAT02020606.1	9.1894821901668	Potri.002G057800.1
WUAT02020611.1	10.3127299854933	Potri.019G069200.3
WUAT02020612.1	6.11800935949742	Potri.009G162300.1
WUAT02020616.1	9.45367329872122	Potri.010G031900.1
WUAT02020617.1	9.5409696629305	Potri.007G094500.1
WUAT02020619.1	10.6534358304962	Potri.006G102500.1
WUAT02020620.1	10.4917843213751	Potri.017G050500.1
WUAT02020624.1	9.55083496130589	Potri.009G153600.2
WUAT02020625.1	7.52450586806231	Potri.001G459200.1
WUAT02020628.1	5.65896249213914	Potri.005G225700.1
WUAT02020632.1	6.06130802854337	Potri.T108626.2
WUAT02020633.1	9.71340626997612	Potri.014G056400.1
WUAT02020634.1	10.176326423166	Potri.007G056200.1
WUAT02020635.1	8.40923986553205	Potri.007G128800.1
WUAT02020638.1	8.46013352788271	Potri.006G272700.3
WUAT02020640.1	6.86174186814361	Potri.001G075500.1
WUAT02020641.1	1.84174893321947	Potri.013G139112.2
WUAT02020642.1	4.3965818196297	Potri.005G154836.1
WUAT02020643.1	7.06007675634031	Potri.007G020100.1
WUAT02020647.1	9.97442499790029	Potri.010G060500.1
WUAT02020648.1	10.2822659846507	Potri.018G084900.1
WUAT02020649.1	4.8380412728438	Potri.005G249200.1
WUAT02020653.1	10.1060286648308	Potri.011G129350.2
WUAT02020656.1	12.1739425853678	Potri.002G146500.1
WUAT02020657.1	9.3322431862085	Potri.002G006200.1
WUAT02020660.1	10.2205977383544	Potri.004G184800.2
WUAT02020661.1	8.89602423494039	Potri.012G031250.1
WUAT02020662.1	6.79842856163355	Potri.010G178600.2
WUAT02020665.1	10.7290910791611	Potri.012G031250.1
WUAT02020666.1	8.841012269998	Potri.006G244400.1
WUAT02020670.1	10.6164713158593	Potri.T108626.2
WUAT02020671.1	4.29499615014462	Potri.003G184000.1
WUAT02020678.1	7.92802878040194	Potri.010G099400.3
WUAT02020683.1	8.69094005566101	Potri.005G197200.1
WUAT02020688.1	10.4662249947173	Potri.015G145300.2
WUAT02020689.1	10.7674483767085	Potri.003G162000.1
WUAT02020690.1	10.0444516632304	Potri.001G138500.2
WUAT02020692.1	9.76569760034038	Potri.007G098600.2
WUAT02020696.1	5.1233217719667	Potri.013G140850.2
WUAT02020698.1	10.7916672634623	Potri.001G352300.4
WUAT02020701.1	10.7035145195522	Potri.010G216100.4
WUAT02020706.1	6.82869153340365	Potri.014G095400.1
WUAT02020707.1	6.60680210473268	Potri.013G136466.1
WUAT02020708.1	9.72205178284564	Potri.007G062242.3
WUAT02020710.1	9.40995990326726	Potri.013G139670.1
WUAT02020716.1	10.2367483905415	Potri.010G192200.1
WUAT02020719.1	11.4164461835802	Potri.013G142124.1
WUAT02020720.1	9.86512580196611	Potri.001G138500.2
WUAT02020723.1	12.4569481316024	Potri.006G164050.1
WUAT02020725.1	7.66712812153983	Potri.013G141700.2
WUAT02020728.1	10.5629898817774	Potri.005G224900.4
WUAT02020733.1	9.67129302268386	Potri.003G079200.1
WUAT02020737.1	9.2246871817633	Potri.013G143400.2
WUAT02020738.1	9.712070192607	Potri.007G132000.1
WUAT02020739.1	9.35232218460385	Potri.012G034000.1
WUAT02020742.1	10.9268484926307	Potri.010G052500.1
WUAT02020743.1	7.5648680084228	Potri.013G140260.3
WUAT02020746.1	10.5978756803028	Potri.010G043200.8
WUAT02020750.1	10.621825760763	Potri.001G265600.4
WUAT02020751.1	11.3472070007609	Potri.003G077600.20
WUAT02020752.1	8.9304198376173	Potri.007G002200.3
WUAT02020754.1	9.52670855429493	Potri.001G302400.1
WUAT02020755.1	9.89506830203321	Potri.007G062482.1
WUAT02020759.1	8.85078933548521	Potri.013G142124.1
WUAT02020760.1	9.69835325974018	Potri.015G009300.1
WUAT02020761.1	7.27257513390951	Potri.001G370366.2
WUAT02020764.1	10.4346045349601	Potri.004G115800.1
WUAT02020769.1	10.7290251172626	Potri.001G312800.7
WUAT02020773.1	9.65400890900638	Potri.001G344600.1
WUAT02020775.1	5.00515682298862	Potri.016G037400.1
WUAT02020779.1	9.22211202099175	Potri.016G072300.2
WUAT02020782.1	10.6805651162298	Potri.018G127300.1
WUAT02020786.1	7.53785778041747	Potri.013G143400.2
WUAT02020791.1	10.4611758112833	Potri.009G119500.3
WUAT02020795.1	8.30811711344133	Potri.011G043100.2
WUAT02020796.1	9.35628767907784	Potri.010G088600.1
WUAT02020801.1	3.14028495901397	Potri.009G012900.2
WUAT02020807.1	9.25028740076631	Potri.001G006300.5
WUAT02020811.1	0.923720042922055	Potri.012G031250.1
WUAT02020813.1	9.2761109233796	Potri.012G099600.2
WUAT02020818.1	10.7125459051368	Potri.002G113132.4
WUAT02020823.1	9.03421848857931	Potri.016G045300.1
WUAT02020826.1	1.86792286691963	Potri.006G253100.1
WUAT02020827.1	8.61871886404809	Potri.005G037700.5
WUAT02020831.1	9.31284782624973	Potri.019G129900.2
WUAT02020832.1	9.87763693641632	Potri.006G015900.3
WUAT02020833.1	4.24927228451453	Potri.004G052400.3
WUAT02020836.1	10.3939446308218	Potri.010G052500.1
WUAT02020845.1	9.04442512221337	Potri.013G162700.1
WUAT02020846.1	8.99017999353436	Potri.010G052500.1
WUAT02020847.1	1.60597770449589	Potri.014G125400.3
WUAT02020848.1	4.97717193558342	Potri.011G113784.1
WUAT02020854.1	11.4303025884864	Potri.005G123900.1
WUAT02020858.1	10.9482603182581	Potri.001G253400.15
WUAT02020862.1	4.58460569866214	Potri.007G036600.1
WUAT02020863.1	7.14860671876092	Potri.016G004900.2
WUAT02020867.1	6.65533506243879	Potri.006G222000.1
WUAT02020868.1	9.44334112816627	Potri.009G123700.1
WUAT02020872.1	11.8825489011192	Potri.010G104500.1
WUAT02020876.1	8.9987135802564	Potri.009G002200.1
WUAT02020879.1	8.32219643864964	Potri.008G193200.2
WUAT02020880.1	8.04626584327771	Potri.001G293600.1
WUAT02020884.1	10.4413411336501	Potri.006G097300.1
WUAT02020886.1	9.53135709524339	Potri.008G182300.4
WUAT02020890.1	8.46321228029461	Potri.010G201500.8
WUAT02020891.1	6.00993591999199	Potri.013G143400.2
WUAT02020894.1	8.69074647741915	Potri.018G108200.2
WUAT02020895.1	10.1920463101284	Potri.006G196400.2
WUAT02020896.1	6.91102113852607	Potri.013G143400.2
WUAT02020899.1	10.5377444971419	Potri.012G031250.1
WUAT02020900.1	8.60681367049399	Potri.008G041000.1
WUAT02020904.1	9.05563822140579	Potri.016G066000.4
WUAT02020908.1	10.0976022504621	Potri.006G245300.1
WUAT02020909.1	11.4224000749612	Potri.001G383500.1
WUAT02020910.1	8.98251452647277	Potri.013G099700.3
WUAT02020912.1	10.1476110526978	Potri.005G185600.1
WUAT02020917.1	9.57279846510378	Potri.005G205500.1
WUAT02020926.1	10.2584125663379	Potri.006G163301.1
WUAT02020927.1	9.88281309529058	Potri.005G118600.1
WUAT02020928.1	5.32927046166516	Potri.012G031250.1
WUAT02020930.1	9.11156614777826	Potri.004G138400.10
WUAT02020931.1	7.09633770815051	Potri.013G143400.2
WUAT02020933.1	6.05502527814771	Potri.019G028200.1
WUAT02020939.1	9.70057030006178	Potri.004G053400.2
WUAT02020941.1	10.8106375497479	Potri.013G051500.1
WUAT02020946.1	8.28109349912077	Potri.013G089000.1
WUAT02020953.1	11.824998211568	Potri.005G241100.1
WUAT02020957.1	8.54984172986129	Potri.005G085400.1
WUAT02020961.1	9.91897057236733	Potri.013G090500.2
WUAT02020966.1	8.53089667761857	Potri.008G025300.1
WUAT02020971.1	8.35150375866914	Potri.002G110000.1
WUAT02020973.1	8.74713247343333	Potri.003G094300.1
WUAT02020975.1	10.4338273369707	Potri.001G258500.1
WUAT02020980.1	10.4908594831586	Potri.010G245100.5
WUAT02020984.1	11.6972384529087	Potri.007G062302.3
WUAT02020989.1	10.6559940240102	Potri.017G106800.2
WUAT02020990.1	7.7135109703891	Potri.013G102750.1
WUAT02020991.1	8.83618170437765	Potri.002G123500.6
WUAT02020998.1	6.74585271829969	Potri.001G441040.1
WUAT02021002.1	6.40101933939638	Potri.004G084800.9
WUAT02021004.1	4.93165391225991	Potri.011G075051.1
WUAT02021007.1	10.287147562871	Potri.014G095800.1
WUAT02021011.1	10.6032504195058	Potri.002G093900.1
WUAT02021013.1	7.34933637985902	Potri.013G143400.2
WUAT02021015.1	2.2645999755739	Potri.013G141912.1
WUAT02021019.1	10.0645278618037	Potri.017G007400.1
WUAT02021024.1	4.33980587891401	Potri.014G185804.1
WUAT02021025.1	10.8064713430299	Potri.012G034800.1
WUAT02021030.1	11.4057914175016	Potri.016G035600.1
WUAT02021031.1	7.3345802067756	Potri.001G237100.1
WUAT02021037.1	4.93438438365853	Potri.001G189700.5
WUAT02021038.1	10.6671999660562	Potri.009G075800.9
WUAT02021039.1	8.68113011897054	Potri.018G069800.1
WUAT02021043.1	9.81026118996344	Potri.007G062482.1
WUAT02021045.1	9.05585101279361	Potri.006G084900.4
WUAT02021056.1	10.5798714248465	Potri.009G087800.6
WUAT02021061.1	9.91635497422034	Potri.015G097500.3
WUAT02021065.1	10.7264944694036	Potri.010G106300.1
WUAT02021068.1	9.45177236731319	Potri.003G128100.1
WUAT02021079.1	11.126441929821	Potri.006G198300.2
WUAT02021088.1	6.57786879091285	Potri.013G143400.2
WUAT02021089.1	8.12901674431102	Potri.016G045900.1
WUAT02021090.1	11.7593779739154	Potri.010G094600.1
WUAT02021091.1	10.1854245772485	Potri.010G179400.4
WUAT02021093.1	8.50856895850876	Potri.011G074150.1
WUAT02021094.1	5.64465313712001	Potri.001G162900.1
WUAT02021097.1	10.4121484883844	Potri.008G019800.1
WUAT02021098.1	3.25335895041994	Potri.014G180300.6
WUAT02021102.1	9.86368608915261	Potri.011G074750.2
WUAT02021103.1	10.9477811001304	Potri.001G375800.1
WUAT02021112.1	9.8254064034289	Potri.001G079400.4
WUAT02021116.1	6.91370663303292	Potri.003G194200.2
WUAT02021119.1	6.52280988494183	Potri.017G133400.1
WUAT02021120.1	9.41677856987922	Potri.013G020900.4
WUAT02021124.1	7.9554945593112	Potri.013G092500.1
WUAT02021130.1	7.91975417304182	Potri.013G077200.4
WUAT02021133.1	9.84943917194702	Potri.012G104500.1
WUAT02021135.1	-0.182922788031484	Potri.015G112700.1
WUAT02021137.1	10.5389970962795	Potri.009G131600.1
WUAT02021139.1	6.53575193565494	Potri.013G142232.5
WUAT02021141.1	6.81228357994809	Potri.018G096600.1
WUAT02021142.1	10.6404096020303	Potri.011G113575.1
WUAT02021144.1	3.72327850861452	Potri.013G099500.1
WUAT02021147.1	9.26495094195375	Potri.018G103300.1
WUAT02021148.1	3.18203734031352	Potri.007G062302.2
WUAT02021152.1	7.53120018237983	Potri.005G210000.1
WUAT02021155.1	9.41581054777541	Potri.015G066400.5
WUAT02021160.1	11.028614255262	Potri.007G049000.7
WUAT02021165.1	4.89722337948065	Potri.004G036800.10
WUAT02021169.1	9.69409690066385	Potri.008G134800.2
WUAT02021173.1	6.38540948599388	Potri.011G074600.2
WUAT02021174.1	11.7356198104712	Potri.016G018700.1
WUAT02021175.1	10.0461740092058	Potri.019G050600.10
WUAT02021176.1	5.48451286228387	Potri.004G064600.4
WUAT02021178.1	9.30920236218637	Potri.001G199100.1
WUAT02021181.1	4.15310153098105	Potri.009G055400.1
WUAT02021182.1	7.36947271530819	Potri.005G107066.1
WUAT02021183.1	8.18734344445661	Potri.016G128500.2
WUAT02021184.1	4.67639065769103	Potri.010G052500.1
WUAT02021190.1	10.5996802140886	Potri.009G021200.1
WUAT02021191.1	10.8635836240665	Potri.006G163700.6
WUAT02021194.1	10.7571146970862	Potri.002G240232.2
WUAT02021196.1	10.6104034385117	Potri.010G175900.2
WUAT02021198.1	3.18644083756804	Potri.013G139112.2
WUAT02021201.1	10.2998932883825	Potri.014G099000.1
WUAT02021206.1	4.87978224553599	Potri.018G108200.2
WUAT02021208.1	8.94606848861247	Potri.013G109400.1
WUAT02021209.1	11.9762890329564	Potri.010G203500.1
WUAT02021210.1	9.6675656400808	Potri.003G052600.1
WUAT02021214.1	10.5929282059805	Potri.016G032100.1
WUAT02021216.1	8.91874549321016	Potri.016G004900.2
WUAT02021218.1	9.65866036609229	Potri.012G034901.12
WUAT02021222.1	8.94648243740131	Potri.006G006200.1
WUAT02021223.1	10.3785719805173	Potri.001G312800.9
WUAT02021224.1	2.04847884556947	Potri.012G108000.1
WUAT02021227.1	9.82085817597502	Potri.002G014400.1
WUAT02021232.1	10.6620838017289	Potri.001G190200.1
WUAT02021235.1	-0.692785683409762	Potri.007G062302.2
WUAT02021236.1	6.09927195377372	Potri.016G142900.1
WUAT02021237.1	8.28041333754295	Potri.011G075051.1
WUAT02021245.1	10.4850122039412	Potri.010G214000.2
WUAT02021255.1	8.41975729127541	Potri.001G441040.1
WUAT02021256.1	4.76807392901948	Potri.015G128100.1
WUAT02021260.1	10.3610410275093	Potri.010G135100.2
WUAT02021262.1	8.09371495371598	Potri.013G071800.5
WUAT02021264.1	8.835711912171	Potri.005G162500.2
WUAT02021268.1	10.7868388532458	Potri.009G020900.1
WUAT02021270.1	9.51668858070486	Potri.016G018400.2
WUAT02021272.1	8.14760469956566	Potri.014G189600.1
WUAT02021274.1	6.84289032022345	Potri.007G056200.1
WUAT02021281.1	11.2554678345019	Potri.001G280600.1
WUAT02021282.1	11.964207049331	Potri.008G002500.7
WUAT02021283.1	6.27169589061502	Potri.011G079500.1
WUAT02021286.1	10.2770332413543	Potri.001G233800.11
WUAT02021287.1	8.05761916106465	Potri.010G125300.1
WUAT02021289.1	7.83882552573882	Potri.007G002600.2
WUAT02021290.1	9.58763160904979	Potri.004G065100.1
WUAT02021295.1	10.8229250782223	Potri.005G094600.12
WUAT02021296.1	8.27102179942858	Potri.007G061921.1
WUAT02021299.1	11.6109014875884	Potri.004G044500.1
WUAT02021304.1	11.0764857827538	Potri.009G052600.4
WUAT02021308.1	11.0741292082495	Potri.001G342933.1
WUAT02021309.1	9.74502102005115	Potri.008G052500.6
WUAT02021313.1	10.6945465067444	Potri.012G088500.11
WUAT02021318.1	9.06737749491751	Potri.005G096900.4
WUAT02021322.1	9.79038769203405	Potri.010G003500.1
WUAT02021330.1	3.48480160123216	Potri.008G225001.1
WUAT02021331.1	10.077037745749	Potri.013G142201.1
WUAT02021335.1	11.5329868753437	Potri.012G003700.2
WUAT02021336.1	6.64294855115681	Potri.013G139112.2
WUAT02021340.1	9.27728239626088	Potri.006G084200.1
WUAT02021347.1	8.97357459972872	Potri.016G105800.2
WUAT02021348.1	6.46951807857645	Potri.005G030800.1
WUAT02021349.1	10.7466831532575	Potri.008G101200.2
WUAT02021350.1	8.249208730644	Potri.013G143400.2
WUAT02021354.1	7.19925759180652	Potri.008G043100.1
WUAT02021358.1	10.0444990609148	Potri.003G086400.5
WUAT02021363.1	8.41386789297759	Potri.011G074901.1
WUAT02021366.1	3.19285202903958	Potri.007G061861.1
WUAT02021373.1	8.94048659952524	Potri.011G073900.2
WUAT02021375.1	9.85358471151115	Potri.014G073300.2
WUAT02021376.1	9.82092557901123	Potri.013G143400.2
WUAT02021380.1	7.27934794566824	Potri.011G092200.1
WUAT02021385.1	10.6890024793027	Potri.017G008800.3
WUAT02021386.1	8.39618466691287	Potri.016G110300.2
WUAT02021390.1	9.7081015388771	Potri.001G286900.2
WUAT02021391.1	4.9706335447376	Potri.004G125150.1
WUAT02021394.1	10.0493172305137	Potri.006G159400.1
WUAT02021408.1	9.05014816953812	Potri.015G047500.6
WUAT02021409.1	5.17395597484572	Potri.018G139800.12
WUAT02021412.1	9.44252289421758	Potri.018G028600.3
WUAT02021413.1	8.27016509078437	Potri.013G143400.2
WUAT02021415.1	9.71578655662559	Potri.010G218600.2
WUAT02021420.1	10.0131627918993	Potri.013G163100.1
WUAT02021421.1	10.4593977354341	Potri.014G144800.2
WUAT02021422.1	7.28212532383538	Potri.014G007200.2
WUAT02021423.1	2.77512626224529	Potri.013G142336.1
WUAT02021424.1	10.1930493227207	Potri.014G132900.5
WUAT02021426.1	7.41648745405139	Potri.010G224700.2
WUAT02021429.1	8.52007200487079	Potri.016G104700.1
WUAT02021430.1	9.73541431890525	Potri.013G133550.2
WUAT02021434.1	9.43263981298519	Potri.013G138900.1
WUAT02021435.1	10.4985966903585	Potri.001G312800.9
WUAT02021438.1	9.99378716657829	Potri.003G139600.1
WUAT02021439.1	10.2781184399387	Potri.003G096300.1
WUAT02021440.1	3.37112632046646	Potri.011G047900.2
WUAT02021442.1	8.62799744495763	Potri.T011400.1
WUAT02021446.1	9.11166253566853	Potri.016G139200.1
WUAT02021448.1	9.57103445060596	Potri.010G052500.1
WUAT02021451.1	9.57455924674121	Potri.013G142232.5
WUAT02021453.1	2.98686736692381	Potri.011G137400.1
WUAT02021454.1	7.3090028726307	Potri.013G092500.1
WUAT02021456.1	1.93086764284593	Potri.013G066640.1
WUAT02021457.1	9.7195747710026	Potri.010G224800.1
WUAT02021458.1	4.33309614269255	Potri.008G224210.1
WUAT02021463.1	7.06117609835491	Potri.013G142232.6
WUAT02021466.1	8.3287379260925	Potri.005G059900.1
WUAT02021467.1	11.5515583128627	Potri.013G051200.2
WUAT02021471.1	6.59730910217401	Potri.015G089300.1
WUAT02021475.1	10.7278723700676	Potri.007G096100.5
WUAT02021478.1	8.73071923179031	Potri.001G109400.1
WUAT02021479.1	10.0501860714535	Potri.002G241800.2
WUAT02021480.1	8.03869269383308	Potri.012G053600.1
WUAT02021484.1	10.2810564592007	Potri.013G133550.2
WUAT02021488.1	6.19390936981739	Potri.018G068200.2
WUAT02021489.1	5.24775345637173	Potri.013G073400.1
WUAT02021490.1	7.82993457748477	Potri.015G108700.2
WUAT02021496.1	7.86625229101415	Potri.005G201250.1
WUAT02021498.1	7.25897407584839	Potri.013G158200.3
WUAT02021502.1	9.79921951916105	Potri.008G219900.1
WUAT02021507.1	9.19354644743592	Potri.004G150800.5
WUAT02021511.1	9.22098944274533	Potri.010G043800.1
WUAT02021514.1	10.5282745432731	Potri.019G003100.1
WUAT02021520.1	7.83929666805918	Potri.001G115600.1
WUAT02021521.1	3.9833608498725	Potri.016G069100.1
WUAT02021522.1	7.97529982844144	Potri.016G089700.2
WUAT02021524.1	9.33363877082596	Potri.001G150400.1
WUAT02021526.1	9.27331636473997	Potri.013G140850.2
WUAT02021529.1	8.24954994710071	Potri.004G018800.1
WUAT02021530.1	10.5298277163748	Potri.005G192300.2
WUAT02021534.1	6.87211733879129	Potri.014G161100.1
WUAT02021535.1	10.3411778257537	Potri.014G146400.1
WUAT02021538.1	6.06555783746029	Potri.013G075232.1
WUAT02021539.1	10.751421512817	Potri.003G094500.5
WUAT02021540.1	11.293369965652	Potri.007G135000.1
WUAT02021541.1	2.01302419756137	Potri.013G133550.2
WUAT02021543.1	10.8282744163422	Potri.001G134100.5
WUAT02021544.1	10.0702543123621	Potri.002G216200.1
WUAT02021547.1	10.888621258727	Potri.007G112800.1
WUAT02021552.1	10.7236801475501	Potri.001G343400.1
WUAT02021555.1	10.2420396890987	Potri.001G007900.2
WUAT02021556.1	9.21629868094951	Potri.013G133550.2
WUAT02021560.1	6.58572264529634	Potri.010G014200.1
WUAT02021561.1	10.2509292940199	Potri.015G085700.4
WUAT02021562.1	10.5923350891975	Potri.013G143400.2
WUAT02021564.1	5.79840444367123	Potri.015G108700.2
WUAT02021565.1	10.5563459320209	Potri.013G098700.1
WUAT02021569.1	9.62517825429241	Potri.014G185948.1
WUAT02021573.1	7.75812336414197	Potri.013G138000.1
WUAT02021574.1	10.1358284475691	Potri.001G341100.5
WUAT02021581.1	1.15903869233367	Potri.006G005900.1
WUAT02021583.1	8.62218700542119	Potri.006G163301.1
WUAT02021587.1	10.001575695787	Potri.007G100200.1
WUAT02021588.1	9.18967842811439	Potri.012G031250.1
WUAT02021589.1	7.90039228929467	Potri.003G101500.2
WUAT02021592.1	9.53343384460677	Potri.014G154700.2
WUAT02021593.1	9.8776484780843	Potri.016G023360.2
WUAT02021596.1	11.1287761829235	Potri.002G057600.4
WUAT02021600.1	7.58609120843422	Potri.007G011000.2
WUAT02021606.1	9.91202775944049	Potri.002G156000.6
WUAT02021608.1	3.80080191611835	Potri.001G312800.7
WUAT02021624.1	9.07641490222872	Potri.001G048900.2
WUAT02021625.1	6.36404809950881	Potri.005G083400.2
WUAT02021632.1	9.70052507417007	Potri.001G125400.1
WUAT02021634.1	6.5071278121549	Potri.007G108601.1
WUAT02021638.1	2.86320281209739	Potri.005G254300.1
WUAT02021642.1	10.2339709422773	Potri.010G052500.1
WUAT02021646.1	10.0465490335994	Potri.001G312800.7
WUAT02021652.1	6.53808152721139	Potri.013G143400.2
WUAT02021654.1	6.3299537101047	Potri.015G143400.2
WUAT02021659.1	10.2368816222176	Potri.006G132400.2
WUAT02021663.1	8.31660090945845	Potri.002G111000.5
WUAT02021672.1	8.69510588431172	Potri.014G043900.1
WUAT02021673.1	6.21344912858859	Potri.011G073900.2
WUAT02021674.1	4.23690007847467	Potri.013G138490.1
WUAT02021678.1	11.2415228244379	Potri.001G436500.2
WUAT02021679.1	10.3803958383779	Potri.016G070500.1
WUAT02021680.1	11.5365978899733	Potri.012G071600.7
WUAT02021682.1	10.8891600684618	Potri.011G107900.5
WUAT02021683.1	5.46161045106348	Potri.006G061800.4
WUAT02021684.1	8.776235104501	Potri.011G074501.1
WUAT02021685.1	1.77953351088085	Potri.006G222000.1
WUAT02021686.1	9.96926256491475	Potri.003G108800.6
WUAT02021695.1	7.5246254474614	Potri.011G073900.2
WUAT02021696.1	10.3809307379188	Potri.013G123600.2
WUAT02021700.1	9.79914303141608	Potri.015G033200.3
WUAT02021706.1	8.46729685019065	Potri.013G136466.1
WUAT02021707.1	5.20555680769264	Potri.001G252400.1
WUAT02021711.1	8.96923421604793	Potri.009G049400.3
WUAT02021713.1	4.992676322476	Potri.005G180300.1
WUAT02021714.1	9.69795419144491	Potri.013G133550.2
WUAT02021718.1	9.35449242093333	Potri.002G020900.6
WUAT02021722.1	11.4956660188149	Potri.001G019400.1
WUAT02021723.1	5.90299084748813	Potri.010G052500.1
WUAT02021727.1	11.3079153517628	Potri.007G142400.1
WUAT02021731.1	6.12825233974029	Potri.007G011600.3
